"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","GDP","TOT","USD_CAP","A","2001",10979.577517,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11050.814557,
"MEX","GDP","TOT","USD_CAP","A","2004",11620.119144,
"MEX","GDP","TOT","USD_CAP","A","2005",12522.285892,
"MEX","GDP","TOT","USD_CAP","A","2006",13646.139403,
"MEX","GDP","TOT","USD_CAP","A","2007",14261.300609,
"MEX","GDP","TOT","USD_CAP","A","2008",14859.955529,
"MEX","GDP","TOT","USD_CAP","A","2009",14505.567536,
"MEX","GDP","TOT","USD_CAP","A","2010",15256.86187,
"MEX","GDP","TOT","USD_CAP","A","2011",16522.039507,
"MEX","GDP","TOT","USD_CAP","A","2012",17195.207181,
"MEX","GDP","TOT","USD_CAP","A","2013",17437.315321,
"MEX","GDP","TOT","USD_CAP","A","2014",18140.31555,"E"
"MEX","GDP","TOT","USD_CAP","A","2015",17935.411845,"E"
"MEX","GDP","TOT","USD_CAP","A","2016",18535.16689,"E"
"MEX","GDP","TOT","USD_CAP","A","2017",19093.273022,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",21380.636235,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",22349.204616,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",23406.552338,
"NLD","GDP","TOT","USD_CAP","A","1996",24485.973749,
"NLD","GDP","TOT","USD_CAP","A","1997",26006.765844,
"NLD","GDP","TOT","USD_CAP","A","1998",27693.320665,
"NLD","GDP","TOT","USD_CAP","A","1999",29274.239673,
"NLD","GDP","TOT","USD_CAP","A","2000",31877.186582,
"NLD","GDP","TOT","USD_CAP","A","2001",33228.271968,
"NLD","GDP","TOT","USD_CAP","A","2002",34451.320053,
"NLD","GDP","TOT","USD_CAP","A","2003",34114.301342,
"NLD","GDP","TOT","USD_CAP","A","2004",35802.6805,
"NLD","GDP","TOT","USD_CAP","A","2005",37632.170114,
"NLD","GDP","TOT","USD_CAP","A","2006",40989.347684,
"NLD","GDP","TOT","USD_CAP","A","2007",43899.026239,
"NLD","GDP","TOT","USD_CAP","A","2008",46435.983851,
"NLD","GDP","TOT","USD_CAP","A","2009",44569.906148,
"NLD","GDP","TOT","USD_CAP","A","2010",45093.417236,
"NLD","GDP","TOT","USD_CAP","A","2011",46599.227659,
"NLD","GDP","TOT","USD_CAP","A","2012",47280.433836,
"NLD","GDP","TOT","USD_CAP","A","2013",49254.511184,
"NLD","GDP","TOT","USD_CAP","A","2014",49239.069551,
"NLD","GDP","TOT","USD_CAP","A","2015",50028.778078,
"NLD","GDP","TOT","USD_CAP","A","2016",50961.235694,"P"
"NLD","GDP","TOT","USD_CAP","A","2017",52799.149508,"P"
"NZL","GDP","TOT","USD_CAP","A","1993",15878.444563,
"NZL","GDP","TOT","USD_CAP","A","1994",16971.879921,
"NZL","GDP","TOT","USD_CAP","A","1995",17818.979033,
"NZL","GDP","TOT","USD_CAP","A","1996",18393.162155,
"NZL","GDP","TOT","USD_CAP","A","1997",19079.689488,
"NZL","GDP","TOT","USD_CAP","A","1998",19294.870531,
"NZL","GDP","TOT","USD_CAP","A","1999",20537.061209,
"NZL","GDP","TOT","USD_CAP","A","2000",21468.790244,
"NZL","GDP","TOT","USD_CAP","A","2001",22404.645754,
"NZL","GDP","TOT","USD_CAP","A","2002",23180.064981,
"NZL","GDP","TOT","USD_CAP","A","2003",23858.263722,
"NZL","GDP","TOT","USD_CAP","A","2004",25002.919917,
"NZL","GDP","TOT","USD_CAP","A","2005",25589.813335,
"NZL","GDP","TOT","USD_CAP","A","2006",27684.962327,
"NZL","GDP","TOT","USD_CAP","A","2007",29309.307176,
"NZL","GDP","TOT","USD_CAP","A","2008",29782.072144,
"NZL","GDP","TOT","USD_CAP","A","2009",30591.452928,
"NZL","GDP","TOT","USD_CAP","A","2010",31177.603866,
"NZL","GDP","TOT","USD_CAP","A","2011",32667.478684,
"NZL","GDP","TOT","USD_CAP","A","2012",32912.105077,
"NZL","GDP","TOT","USD_CAP","A","2013",36074.207954,
"NZL","GDP","TOT","USD_CAP","A","2014",37083.27714,
"NZL","GDP","TOT","USD_CAP","A","2015",37641.395703,
"NZL","GDP","TOT","USD_CAP","A","2016",39241.025516,"E"
"NZL","GDP","TOT","USD_CAP","A","2017",40546.023353,"E"
"NOR","GDP","TOT","USD_CAP","A","1993",21552.664316,
"NOR","GDP","TOT","USD_CAP","A","1994",22990.810877,
"NOR","GDP","TOT","USD_CAP","A","1995",24321.89455,
"NOR","GDP","TOT","USD_CAP","A","1996",26787.263169,
"NOR","GDP","TOT","USD_CAP","A","1997",28593.113808,
"NOR","GDP","TOT","USD_CAP","A","1998",28166.220074,
"NOR","GDP","TOT","USD_CAP","A","1999",30554.742227,
"NOR","GDP","TOT","USD_CAP","A","2000",36950.225085,
"NOR","GDP","TOT","USD_CAP","A","2001",37816.217342,
"NOR","GDP","TOT","USD_CAP","A","2002",37961.126489,
"NOR","GDP","TOT","USD_CAP","A","2003",38529.227062,
"NOR","GDP","TOT","USD_CAP","A","2004",42500.793399,
"NOR","GDP","TOT","USD_CAP","A","2005",47775.439181,
"NOR","GDP","TOT","USD_CAP","A","2006",54083.027484,
"NOR","GDP","TOT","USD_CAP","A","2007",55888.930715,
"NOR","GDP","TOT","USD_CAP","A","2008",61759.991318,
"NOR","GDP","TOT","USD_CAP","A","2009",55424.434329,
"NOR","GDP","TOT","USD_CAP","A","2010",58025.022294,
"NOR","GDP","TOT","USD_CAP","A","2011",62146.13251,
"NOR","GDP","TOT","USD_CAP","A","2012",65441.924842,
"NOR","GDP","TOT","USD_CAP","A","2013",67051.142866,
"NOR","GDP","TOT","USD_CAP","A","2014",66018.42418,
"NOR","GDP","TOT","USD_CAP","A","2015",61713.18866,
"NOR","GDP","TOT","USD_CAP","A","2016",58834.460566,
"NOR","GDP","TOT","USD_CAP","A","2017",61576.324913,
"POL","GDP","TOT","USD_CAP","A","1993",6591.826014,"E"
"POL","GDP","TOT","USD_CAP","A","1994",7082.68146,"E"
"POL","GDP","TOT","USD_CAP","A","1995",7728.504623,
"POL","GDP","TOT","USD_CAP","A","1996",8325.091365,
"POL","GDP","TOT","USD_CAP","A","1997",9001.409289,
"POL","GDP","TOT","USD_CAP","A","1998",9557.532347,
"POL","GDP","TOT","USD_CAP","A","1999",10124.603574,
"POL","GDP","TOT","USD_CAP","A","2000",10651.973236,
"POL","GDP","TOT","USD_CAP","A","2001",11110.355958,
"POL","GDP","TOT","USD_CAP","A","2002",11780.566974,
"POL","GDP","TOT","USD_CAP","A","2003",12259.375926,
"POL","GDP","TOT","USD_CAP","A","2004",13346.654632,
"POL","GDP","TOT","USD_CAP","A","2005",13897.543071,
"POL","GDP","TOT","USD_CAP","A","2006",15147.826497,
"POL","GDP","TOT","USD_CAP","A","2007",16787.075694,
"POL","GDP","TOT","USD_CAP","A","2008",18315.13109,
"POL","GDP","TOT","USD_CAP","A","2009",19077.280011,
"POL","GDP","TOT","USD_CAP","A","2010",20809.456837,
"POL","GDP","TOT","USD_CAP","A","2011",22576.179383,
"POL","GDP","TOT","USD_CAP","A","2012",23542.002955,
"POL","GDP","TOT","USD_CAP","A","2013",24422.763907,
"POL","GDP","TOT","USD_CAP","A","2014",25297.950445,
"POL","GDP","TOT","USD_CAP","A","2015",26282.889666,
"POL","GDP","TOT","USD_CAP","A","2016",27093.682924,
"POL","GDP","TOT","USD_CAP","A","2017",28782.479502,
"PRT","GDP","TOT","USD_CAP","A","1993",13172.840854,"E"
"PRT","GDP","TOT","USD_CAP","A","1994",13550.371468,"E"
"PRT","GDP","TOT","USD_CAP","A","1995",14384.563775,
"PRT","GDP","TOT","USD_CAP","A","1996",14899.395023,
"PRT","GDP","TOT","USD_CAP","A","1997",15783.749856,
"PRT","GDP","TOT","USD_CAP","A","1998",16677.92618,
"PRT","GDP","TOT","USD_CAP","A","1999",17723.51132,
"PRT","GDP","TOT","USD_CAP","A","2000",18883.893995,
"PRT","GDP","TOT","USD_CAP","A","2001",19556.931667,
"PRT","GDP","TOT","USD_CAP","A","2002",20367.738703,
"PRT","GDP","TOT","USD_CAP","A","2003",20839.500134,
"PRT","GDP","TOT","USD_CAP","A","2004",21483.237762,
"PRT","GDP","TOT","USD_CAP","A","2005",22739.663819,
"PRT","GDP","TOT","USD_CAP","A","2006",24658.539698,
"PRT","GDP","TOT","USD_CAP","A","2007",25701.415423,
"PRT","GDP","TOT","USD_CAP","A","2008",26631.49833,
"PRT","GDP","TOT","USD_CAP","A","2009",26464.480971,
"PRT","GDP","TOT","USD_CAP","A","2010",27334.809057,
"PRT","GDP","TOT","USD_CAP","A","2011",26780.130678,
"PRT","GDP","TOT","USD_CAP","A","2012",26454.226847,
"PRT","GDP","TOT","USD_CAP","A","2013",27899.476143,
"PRT","GDP","TOT","USD_CAP","A","2014",28746.525806,
"PRT","GDP","TOT","USD_CAP","A","2015",29532.32841,
"PRT","GDP","TOT","USD_CAP","A","2016",30821.510667,
"PRT","GDP","TOT","USD_CAP","A","2017",31905.191684,"P"
"SVK","GDP","TOT","USD_CAP","A","1993",7429.755903,"E"
"SVK","GDP","TOT","USD_CAP","A","1994",8025.731362,"E"
"SVK","GDP","TOT","USD_CAP","A","1995",8645.277554,
"SVK","GDP","TOT","USD_CAP","A","1996",9358.226152,
"SVK","GDP","TOT","USD_CAP","A","1997",10063.403716,
"SVK","GDP","TOT","USD_CAP","A","1998",10603.905477,
"SVK","GDP","TOT","USD_CAP","A","1999",10701.518064,
"SVK","GDP","TOT","USD_CAP","A","2000",11329.647783,
"SVK","GDP","TOT","USD_CAP","A","2001",12380.140185,
"SVK","GDP","TOT","USD_CAP","A","2002",13290.17514,
"SVK","GDP","TOT","USD_CAP","A","2003",14123.110609,
"SVK","GDP","TOT","USD_CAP","A","2004",15165.159445,
"SVK","GDP","TOT","USD_CAP","A","2005",16572.063714,
"SVK","GDP","TOT","USD_CAP","A","2006",18804.577756,
"SVK","GDP","TOT","USD_CAP","A","2007",21075.413987,
"SVK","GDP","TOT","USD_CAP","A","2008",23574.932189,
"SVK","GDP","TOT","USD_CAP","A","2009",22921.662356,
"SVK","GDP","TOT","USD_CAP","A","2010",24809.254817,
"SVK","GDP","TOT","USD_CAP","A","2011",25836.338992,
"SVK","GDP","TOT","USD_CAP","A","2012",26654.008792,
"SVK","GDP","TOT","USD_CAP","A","2013",27899.621343,
"SVK","GDP","TOT","USD_CAP","A","2014",28928.17644,
"SVK","GDP","TOT","USD_CAP","A","2015",29620.480144,
"SVK","GDP","TOT","USD_CAP","A","2016",30487.384823,
